UUID,site_id,comid,lng,lat,model_cfs,model_percentile,model_category,model_trend,model_pct_normal,usgs_cfs
11152650,11152650,,-121.7049475,36.7049586,24.941770477138306,76.7,W0,steady,160.1,1.72
2146409,02146409,,-80.8369444,35.2036111,2.9283281478694736,6.7,D2,falling,47.3,3.33
2146470,02146470,,-80.8530556,35.16444444,7.133746067564488,6.7,D2,falling,49.7,0.69
3451500,03451500,,-82.5780556,35.60888889,669.959674864155,10.0,D2,falling,59.6,768.0
11348500,11348500,,-120.9277458,41.40600116,121.34670556543621,63.3,None,falling,129.6,1.42
209734440,0209734440,,-79.066,35.92230556,2.7407347884792204,73.3,W0,rising,132.3,1.18
11467000,11467000,,-122.9277737,38.50852336,76.93545690741479,50.0,None,steady,101.2,156.0
11023000,11023000,,-117.1686449,32.76504998,7.895707166625793,80.0,W1,steady,300.0,4.23
214655255,0214655255,,-80.7191667,35.1758333,2.763814095888579,43.3,None,steady,95.7,1.39
8059000,08059000,,-96.595824,33.20372724,6.837965299183095,53.3,None,falling,120.2,11.2
8059000,08059000,,-96.595824,33.20372724,6.837965299183095,53.3,None,falling,120.2,7.45
8059000,08059000,,-96.595824,33.20372724,6.837965299183095,53.3,None,falling,120.2,9.11
208111310,0208111310,,-76.9841667,36.04777778,21.186364967917168,66.7,None,rising,185.3,0.12
11150500,11150500,,-120.8687915,35.9302434,41.99808602963409,56.7,None,steady,109.8,484.0
2134500,02134500,,-78.9602778,34.4425,149.86155406102057,0.0,D4,steady,41.0,121.0
2094775,02094775,,-79.7961111,36.0311111,1.4466498874503022,26.7,D0,falling,76.9,0.26
2093877,02093877,,-79.92388889,36.12805556,1.4304089039567123,10.0,D2,falling,63.1,1.25
11335000,11335000,,-121.0452212,38.50018619,187.69486823056954,60.0,None,falling,105.9,78.9
11424000,11424000,,-121.4066238,39.0001727,54.782504974365594,40.0,None,falling,88.8,23.8
8018500,08018500,,-95.4857901,32.61374667,129.4465788588291,63.3,None,falling,134.3,86.5
8018500,08018500,,-95.4857901,32.61374667,129.4465788588291,63.3,None,falling,134.3,63.7
8018500,08018500,,-95.4857901,32.61374667,129.4465788588291,63.3,None,falling,134.3,74.7
8091000,08091000,,-97.7025268,32.25903188,895.430506390292,66.7,None,steady,119.2,16.9
8091000,08091000,,-97.7025268,32.25903188,895.430506390292,66.7,None,steady,119.2,13.9
8091000,08091000,,-97.7025268,32.25903188,895.430506390292,66.7,None,steady,119.2,15.6
10336645,10336645,,-120.1185209,39.05185197,2.3379421830820686,60.0,None,rising,124.4,1.95
8055500,08055500,,-96.94445,32.965957,88.81851033322197,40.0,None,falling,51.1,5270.0
8055500,08055500,,-96.94445,32.965957,88.81851033322197,40.0,None,falling,51.1,5100.0
8055500,08055500,,-96.94445,32.965957,88.81851033322197,40.0,None,falling,51.1,5200.0
11159200,11159200,,-121.7705065,36.9393968,2.596838874500975,63.3,None,falling,187.4,0.8
8177500,08177500,,-97.1386004,28.73110317,24.98550366364628,66.7,None,falling,236.2,3.95
8177500,08177500,,-97.1386004,28.73110317,24.98550366364628,66.7,None,falling,236.2,3.45
8177500,08177500,,-97.1386004,28.73110317,24.98550366364628,66.7,None,falling,236.2,3.65
8164300,08164300,,-96.812756,29.466908,4.712538739298084,30.0,D0,falling,35.8,1.73
8164300,08164300,,-96.812756,29.466908,4.712538739298084,30.0,D0,falling,35.8,1.36
8164300,08164300,,-96.812756,29.466908,4.712538739298084,30.0,D0,falling,35.8,1.54
8143600,08143600,,-98.740603,31.5173861,23.019965470386452,53.3,None,falling,116.8,0.86
11465700,11465700,,-122.7683227,38.37352515,3.4021921357274616,56.7,None,falling,150.8,0.0
8183900,08183900,,-98.7094694,29.77498889,0.11346891150540438,16.7,D1,falling,3.0,2.9
8183900,08183900,,-98.7094694,29.77498889,0.11346891150540438,16.7,D1,falling,3.0,1.4
8183900,08183900,,-98.7094694,29.77498889,0.11346891150540438,16.7,D1,falling,3.0,1.98
11063510,11063510,,-117.4669944,34.2633392,8.109336368230588,90.0,W2,steady,300.0,6.0
8070000,08070000,,-95.1040999,30.33659809,264.1203146709017,96.7,W3,falling,300.0,168.0
8070000,08070000,,-95.1040999,30.33659809,264.1203146709017,96.7,W3,falling,300.0,133.0
8070000,08070000,,-95.1040999,30.33659809,264.1203146709017,96.7,W3,falling,300.0,147.0
8094800,08094800,,-98.032812,31.9765366,6.622969778693033,53.3,None,falling,105.2,8.64
8094800,08094800,,-98.032812,31.9765366,6.622969778693033,53.3,None,falling,105.2,8.26
8094800,08094800,,-98.032812,31.9765366,6.622969778693033,53.3,None,falling,105.2,8.38
8176900,08176900,,-97.2263791,28.86165308,8.425689295798687,53.3,None,falling,141.0,0.0
8176900,08176900,,-97.2263791,28.86165308,8.425689295798687,53.3,None,falling,141.0,0.0
8176900,08176900,,-97.2263791,28.86165308,8.425689295798687,53.3,None,falling,141.0,0.0
11176400,11176400,,-121.6838389,37.56132196,0.2213061824470883,60.0,None,steady,300.0,0.0
8178565,08178565,,-98.4502932,29.32218127,9.676341932589454,40.0,None,falling,69.6,16.3
8178565,08178565,,-98.4502932,29.32218127,9.676341932589454,40.0,None,falling,69.6,12.0
8178565,08178565,,-98.4502932,29.32218127,9.676341932589454,40.0,None,falling,69.6,13.5
212419274,0212419274,,-80.73638889,35.50388889,8.519099571582538,36.7,None,falling,88.0,6.2
212433550,0212433550,,-80.5408333,35.32166667,101.72490307202527,40.0,None,falling,91.2,79.2
8034500,08034500,,-95.1607787,31.97655578,279.6993863788175,96.7,W3,falling,300.0,781.0
8034500,08034500,,-95.1607787,31.97655578,279.6993863788175,96.7,W3,falling,300.0,565.0
8034500,08034500,,-95.1607787,31.97655578,279.6993863788175,96.7,W3,falling,300.0,669.0
208758850,0208758850,,-78.6922222,35.6936111,18.47728491249514,56.7,None,steady,112.6,23.5
11465680,11465680,,-122.7441551,38.35213667,2.413402799948027,50.0,None,falling,105.5,0.27
8062500,08062500,,-96.4630415,32.42652988,388.83041773876295,50.0,None,falling,99.7,6270.0
8062500,08062500,,-96.4630415,32.42652988,388.83041773876295,50.0,None,falling,99.7,6000.0
8062500,08062500,,-96.4630415,32.42652988,388.83041773876295,50.0,None,falling,99.7,6140.0
8047500,08047500,,-97.3589063,32.732353,9.416867430423025,40.0,None,falling,52.1,0.0
8047500,08047500,,-97.3589063,32.732353,9.416867430423025,40.0,None,falling,52.1,0.0
8047500,08047500,,-97.3589063,32.732353,9.416867430423025,40.0,None,falling,52.1,0.0
2094659,02094659,,-79.8552778,36.04944444,3.7198108596481556,33.3,None,falling,90.2,1.13
10338700,10338700,,-120.2079759,39.32101739,12.53451200771085,50.0,None,falling,101.5,11.8
11465240,11465240,,-122.9272191,38.65324355,17.533192452832903,56.7,None,falling,148.8,115.0
11418500,11418500,,-121.2685697,39.22433764,13.095330414988005,36.7,None,falling,85.5,1.98
3510577,03510577,,-83.2916667,35.38444444,255.77355862847514,10.0,D2,falling,59.2,259.0
8181480,08181480,,-98.5841856,29.32995837,11.076416970868046,43.3,None,falling,52.8,1.93
8181480,08181480,,-98.5841856,29.32995837,11.076416970868046,43.3,None,falling,52.8,1.64
8181480,08181480,,-98.5841856,29.32995837,11.076416970868046,43.3,None,falling,52.8,1.79
11460600,11460600,,-122.7844348,38.08019988,9.14770168913374,60.0,None,falling,139.5,8.63
2090380,02090380,,-78.1097222,35.6911111,133.23831558894634,90.0,W2,rising,300.0,32.2
8109800,08109800,,-96.8174791,30.40743105,6.078368583394458,33.3,None,falling,54.5,0.7
8109800,08109800,,-96.8174791,30.40743105,6.078368583394458,33.3,None,falling,54.5,0.54
8109800,08109800,,-96.8174791,30.40743105,6.078368583394458,33.3,None,falling,54.5,0.6
11152000,11152000,,-121.3227063,36.28052076,21.827149319887866,66.7,None,falling,258.1,20.8
3503000,03503000,,-83.5269444,35.33638889,305.86335633755317,3.3,D3,falling,59.2,345.0
8211520,08211520,,-97.5019377,27.71141879,2.0587318555190373,56.7,None,steady,201.3,12.2
8211520,08211520,,-97.5019377,27.71141879,2.0587318555190373,56.7,None,steady,201.3,11.2
8211520,08211520,,-97.5019377,27.71141879,2.0587318555190373,56.7,None,steady,201.3,11.8
11266500,11266500,,-119.6662788,37.71687138,337.5574879395104,53.3,None,rising,103.1,299.0
10251300,10251300,,-116.2308333,35.84944444,1.5696950975611286,76.7,W0,rising,242.3,0.09
11042400,11042400,,-116.9236357,33.45919759,1.1514683968989285,73.3,W0,steady,300.0,0.04
8158930,08158930,,-97.7936168,30.22132064,1.7139741008710319,40.0,None,falling,62.1,0.0
8158930,08158930,,-97.7936168,30.22132064,1.7139741008710319,40.0,None,falling,62.1,0.0
8158930,08158930,,-97.7936168,30.22132064,1.7139741008710319,40.0,None,falling,62.1,0.0
8086212,08086212,,-99.1406299,32.73289717,0.014015541848819228,10.0,D2,falling,1.2,0.0
8086212,08086212,,-99.1406299,32.73289717,0.014015541848819228,10.0,D2,falling,1.2,0.0
8086212,08086212,,-99.1406299,32.73289717,0.014015541848819228,10.0,D2,falling,1.2,0.0
2121500,02121500,,-80.2347222,35.80694444,66.69710717352872,23.3,D0,falling,77.8,15.7
8073100,08073100,,-95.6238889,29.79027778,167.9704490428661,93.3,W2,falling,300.0,1660.0
8073100,08073100,,-95.6238889,29.79027778,167.9704490428661,93.3,W2,falling,300.0,797.0
8073100,08073100,,-95.6238889,29.79027778,167.9704490428661,93.3,W2,falling,300.0,1290.0
8170950,08170950,,-98.2003611,30.00058333,0.04891671117727939,13.3,D1,falling,0.3,6.91
8170950,08170950,,-98.2003611,30.00058333,0.04891671117727939,13.3,D1,falling,0.3,6.3
8170950,08170950,,-98.2003611,30.00058333,0.04891671117727939,13.3,D1,falling,0.3,6.67
8155300,08155300,,-97.8022283,30.24465306,5.5137730660075475,43.3,None,steady,56.6,0.0
8155300,08155300,,-97.8022283,30.24465306,5.5137730660075475,43.3,None,steady,56.6,0.0
8155300,08155300,,-97.8022283,30.24465306,5.5137730660075475,43.3,None,steady,56.6,0.0
11172955,11172955,,-121.7794444,37.4986111,0.49059857862103523,53.3,None,falling,106.9,0.77
11458500,11458500,,-122.4944258,38.32324705,3.715765341173301,60.0,None,falling,169.5,2.31
11264500,11264500,,-119.5590514,37.73131496,286.99366725360454,60.0,None,rising,112.3,245.0
8211900,08211900,,-98.033613,27.77252575,0.11787005436374909,70.0,W0,rising,300.0,1.21
8211900,08211900,,-98.033613,27.77252575,0.11787005436374909,70.0,W0,rising,300.0,0.77
8211900,08211900,,-98.033613,27.77252575,0.11787005436374909,70.0,W0,rising,300.0,1.05
11162735,11162735,,-122.41825,37.5569722,0.42595089022166993,76.7,W0,steady,142.0,0.02
8036500,08036500,,-94.9527152,31.67184364,1731.0209545666708,96.7,W3,falling,300.0,5200.0
8036500,08036500,,-94.9527152,31.67184364,1731.0209545666708,96.7,W3,falling,300.0,4280.0
8036500,08036500,,-94.9527152,31.67184364,1731.0209545666708,96.7,W3,falling,300.0,4740.0
7314500,07314500,,-98.6131124,33.66260225,3.402309097454751,43.3,None,falling,64.7,0.48
7227500,07227500,,-101.879628,35.4703261,1257.0136065078104,73.3,W0,steady,136.8,8.45
8188810,08188810,,-96.8627635,28.47833444,0.0,53.3,None,steady,,706.0
8188810,08188810,,-96.8627635,28.47833444,0.0,53.3,None,steady,,380.0
8188810,08188810,,-96.8627635,28.47833444,0.0,53.3,None,steady,,601.0
2087580,02087580,,-78.7522222,35.71888889,11.599970017926161,63.3,None,steady,105.7,5.55
2113850,02113850,,-80.5616944,36.40438889,112.39816122004183,13.3,D1,falling,67.9,109.0
8156675,08156675,,-97.7388889,30.35416667,0.4105950213322012,30.0,D0,falling,49.5,0.0
8156675,08156675,,-97.7388889,30.35416667,0.4105950213322012,30.0,D0,falling,49.5,0.0
8156675,08156675,,-97.7388889,30.35416667,0.4105950213322012,30.0,D0,falling,49.5,0.0
11098000,11098000,,-118.1775727,34.22222629,3.3433750618716886,76.7,W0,steady,300.0,2.28
8159000,08159000,,-97.6886138,30.17798987,17.38775722303666,46.7,None,falling,78.6,7.5
8159000,08159000,,-97.6886138,30.17798987,17.38775722303666,46.7,None,falling,78.6,4.94
8159000,08159000,,-97.6886138,30.17798987,17.38775722303666,46.7,None,falling,78.6,5.63
11173575,11173575,,-121.856345,37.5404908,2.8522628507648076,63.3,None,falling,300.0,14.0
8072730,08072730,,-95.6868912,29.8307828,22.32240195143722,86.7,W1,falling,300.0,72.2
8072730,08072730,,-95.6868912,29.8307828,22.32240195143722,86.7,W1,falling,300.0,53.2
8072730,08072730,,-95.6868912,29.8307828,22.32240195143722,86.7,W1,falling,300.0,61.2
8192000,08192000,,-99.8947822,29.12385307,3.651860305693884,26.7,D0,falling,26.5,0.0
8192000,08192000,,-99.8947822,29.12385307,3.651860305693884,26.7,D0,falling,26.5,0.0
8192000,08192000,,-99.8947822,29.12385307,3.651860305693884,26.7,D0,falling,26.5,0.0
7346080,07346080,,-94.2325,32.7386111,2735.8141960568755,93.3,W2,falling,300.0,5440.0
7346080,07346080,,-94.2325,32.7386111,2735.8141960568755,93.3,W2,falling,300.0,5180.0
7346080,07346080,,-94.2325,32.7386111,2735.8141960568755,93.3,W2,falling,300.0,5360.0
10336660,10336660,,-120.1621352,39.10740708,7.483110917464134,46.7,None,falling,95.5,6.48
8102500,08102500,,-97.4413967,31.07017947,75.75764295156831,43.3,None,falling,53.8,1490.0
8102500,08102500,,-97.4413967,31.07017947,75.75764295156831,43.3,None,falling,53.8,1470.0
8102500,08102500,,-97.4413967,31.07017947,75.75764295156831,43.3,None,falling,53.8,1490.0
3451000,03451000,,-82.5447222,35.5683333,59.13728697466534,3.3,D3,falling,49.0,33.0
8076000,08076000,,-95.3068796,29.9182784,145.14314087341725,83.3,W1,falling,217.4,139.0
8076000,08076000,,-95.3068796,29.9182784,145.14314087341725,83.3,W1,falling,217.4,93.6
8076000,08076000,,-95.3068796,29.9182784,145.14314087341725,83.3,W1,falling,217.4,108.0
11532500,11532500,,-124.0761887,41.7915026,439.7209858366594,33.3,None,falling,90.8,440.0
11342000,11342000,,-122.4172351,40.93959397,385.588292368238,60.0,None,falling,128.6,287.0
11463980,11463980,,-122.8555494,38.6329653,55.17799500796095,50.0,None,falling,104.8,118.0
11466800,11466800,,-122.8533258,38.49407838,10.177435499067153,56.7,None,rising,113.6,2.8
11463200,11463200,,-122.9969442,38.8260167,16.17482128748726,60.0,None,falling,141.9,7.63
11463170,11463170,,-122.8024929,38.79768326,3.2267957181641997,56.7,None,falling,132.0,1.84
11466320,11466320,,-122.8072129,38.44519026,2.690769567113382,46.7,None,falling,94.4,2.73
11463500,11463500,,-122.8958295,38.71268685,50.53599149095599,50.0,None,falling,106.8,149.0
11464000,11464000,,-122.8363818,38.61324316,55.35050409385242,50.0,None,falling,105.2,134.0
11462500,11462500,,-123.1305588,39.02656314,21.616089454661708,50.0,None,falling,100.7,178.0
11462080,11462080,,-123.1830602,39.1129496,16.87889561912959,46.7,None,falling,95.4,154.0
11463682,11463682,,-122.8294376,38.65824247,50.406808240486264,50.0,None,falling,108.2,130.0
11449500,11449500,,-122.8436046,38.92739984,8.390279069287207,56.7,None,falling,129.1,5.22
11465390,11465390,,-122.8647153,38.5157448,75.78856924325704,50.0,None,falling,104.0,239.0
11463000,11463000,,-123.0536124,38.8793475,35.750136724347634,50.0,None,falling,114.3,147.0
11467200,11467200,,-123.0697239,38.5065797,9.176188304124956,56.7,None,steady,115.6,6.24
11465350,11465350,,-122.8622159,38.58741046,18.755487875622382,56.7,None,steady,148.3,111.0
8103940,08103940,,-97.7785278,30.97252778,20.49943214086553,36.7,None,falling,47.3,56.9
8103940,08103940,,-97.7785278,30.97252778,20.49943214086553,36.7,None,falling,47.3,50.9
8103940,08103940,,-97.7785278,30.97252778,20.49943214086553,36.7,None,falling,47.3,53.8
8103800,08103800,,-98.0166919,31.0793403,22.998375380561438,50.0,None,falling,86.9,48.4
8103800,08103800,,-98.0166919,31.0793403,22.998375380561438,50.0,None,falling,86.9,39.4
8103800,08103800,,-98.0166919,31.0793403,22.998375380561438,50.0,None,falling,86.9,43.5
8169792,08169792,,-97.8809444,29.53616667,0.9111346363566508,13.3,D1,falling,1.5,186.0
8169792,08169792,,-97.8809444,29.53616667,0.9111346363566508,13.3,D1,falling,1.5,117.0
8169792,08169792,,-97.8809444,29.53616667,0.9111346363566508,13.3,D1,falling,1.5,152.0
8171400,08171400,,-97.8423833,29.8322861,0.07717861852828031,13.3,D1,steady,0.1,115.0
8171400,08171400,,-97.8423833,29.8322861,0.07717861852828031,13.3,D1,steady,0.1,115.0
8171400,08171400,,-97.8423833,29.8322861,0.07717861852828031,13.3,D1,steady,0.1,115.0
8170500,08170500,,-97.9341718,29.88910804,4.6556827544099155,40.0,None,falling,75.3,109.0
8170500,08170500,,-97.9341718,29.88910804,4.6556827544099155,40.0,None,falling,75.3,105.0
8170500,08170500,,-97.9341718,29.88910804,4.6556827544099155,40.0,None,falling,75.3,107.0
8172000,08172000,,-97.6508314,29.66634037,0.0585847054064281,16.7,D1,falling,0.3,116.0
8172000,08172000,,-97.6508314,29.66634037,0.0585847054064281,16.7,D1,falling,0.3,102.0
8172000,08172000,,-97.6508314,29.66634037,0.0585847054064281,16.7,D1,falling,0.3,109.0
8173000,08173000,,-97.6036082,29.699673,1.6997043078526868,30.0,D0,falling,40.0,15.8
8173000,08173000,,-97.6036082,29.699673,1.6997043078526868,30.0,D0,falling,40.0,12.2
8173000,08173000,,-97.6036082,29.699673,1.6997043078526868,30.0,D0,falling,40.0,13.6
8171350,08171350,,-97.9107528,29.8795111,0.04741185258909995,10.0,D2,steady,0.1,0.0
8171350,08171350,,-97.9107528,29.8795111,0.04741185258909995,10.0,D2,steady,0.1,0.0
8171350,08171350,,-97.9107528,29.8795111,0.04741185258909995,10.0,D2,steady,0.1,0.0
10265150,10265150,,-118.8176312,37.66882166,100.42396534418427,73.3,W0,rising,221.4,62.6
8171290,08171290,,-97.9525,30.00555556,0.051196206063394686,10.0,D2,steady,0.2,11.8
8171290,08171290,,-97.9525,30.00555556,0.051196206063394686,10.0,D2,steady,0.2,9.14
8171290,08171290,,-97.9525,30.00555556,0.051196206063394686,10.0,D2,steady,0.2,10.7
8171300,08171300,,-97.9100051,29.97938297,0.05874924060753399,10.0,D2,steady,0.2,0.0
8171300,08171300,,-97.9100051,29.97938297,0.05874924060753399,10.0,D2,steady,0.2,0.0
8171300,08171300,,-97.9100051,29.97938297,0.05874924060753399,10.0,D2,steady,0.2,0.0
8170990,08170990,,-98.1261111,30.03444444,1.7666449410134948,53.3,None,falling,107.1,0.41
8170990,08170990,,-98.1261111,30.03444444,1.7666449410134948,53.3,None,falling,107.1,0.0
8170990,08170990,,-98.1261111,30.03444444,1.7666449410134948,53.3,None,falling,107.1,0.06
8171000,08171000,,-98.088898,29.9943808,0.04683060768681481,10.0,D2,steady,0.2,9.28
8171000,08171000,,-98.088898,29.9943808,0.04683060768681481,10.0,D2,steady,0.2,7.78
8171000,08171000,,-98.088898,29.9943808,0.04683060768681481,10.0,D2,steady,0.2,8.51
8167500,08167500,,-98.3836275,29.8604957,1.7725829558540673,13.3,D1,falling,5.3,0.0
8167500,08167500,,-98.3836275,29.8604957,1.7725829558540673,13.3,D1,falling,5.3,0.0
8167500,08167500,,-98.3836275,29.8604957,1.7725829558540673,13.3,D1,falling,5.3,0.0
10344505,10344505,,-120.0876977,39.38518517,1161.375628513312,50.0,None,falling,101.8,560.0
10337500,10337500,,-120.1443586,39.16629577,783.9830564139004,60.0,None,falling,113.6,269.0
10344400,10344400,,-120.084366,39.43574106,86.0510762975788,46.7,None,steady,98.9,185.0
10339410,10339410,,-120.1194444,39.35305556,998.113663785883,56.7,None,falling,108.2,331.0
10340500,10340500,,-120.131587,39.37324026,17.81385275017583,46.7,None,falling,99.0,84.7
8158700,08158700,,-98.0077859,30.08298924,6.410369549121136,46.7,None,falling,60.5,4.0
8158700,08158700,,-98.0077859,30.08298924,6.410369549121136,46.7,None,falling,60.5,3.13
8158700,08158700,,-98.0077859,30.08298924,6.410369549121136,46.7,None,falling,60.5,3.64
10346000,10346000,,-120.0340873,39.42796385,1357.277627831809,53.3,None,falling,114.3,612.0
10344500,10344500,,-120.0954757,39.38685177,95.18054285658744,46.7,None,falling,98.3,147.0
10338000,10338000,,-120.2054752,39.2962952,882.2717723716179,60.0,None,falling,111.5,280.0
8152900,08152900,,-98.8697609,30.22048147,3.833070307300861,23.3,D0,falling,26.8,2.88
8152900,08152900,,-98.8697609,30.22048147,3.833070307300861,23.3,D0,falling,26.8,1.17
8152900,08152900,,-98.8697609,30.22048147,3.833070307300861,23.3,D0,falling,26.8,1.91
8153500,08153500,,-98.3994674,30.29186695,6.429091640809218,26.7,D0,falling,24.1,28.0
8153500,08153500,,-98.3994674,30.29186695,6.429091640809218,26.7,D0,falling,24.1,11.2
8153500,08153500,,-98.3994674,30.29186695,6.429091640809218,26.7,D0,falling,24.1,21.5
8168932,08168932,,-98.1334417,29.7089611,3.4264175992681296,30.0,D0,steady,29.2,29.8
8168000,08168000,,-98.140009,29.7593893,1.0543454237445795,10.0,D2,falling,2.6,0.83
8168000,08168000,,-98.140009,29.7593893,1.0543454237445795,10.0,D2,falling,2.6,0.71
8168000,08168000,,-98.140009,29.7593893,1.0543454237445795,10.0,D2,falling,2.6,0.77
8168913,08168913,,-98.1316611,29.71007778,3.426248763015383,30.0,D0,steady,29.2,52.6
8168913,08168913,,-98.1316611,29.71007778,3.426248763015383,30.0,D0,steady,29.2,48.1
8168913,08168913,,-98.1316611,29.71007778,3.426248763015383,30.0,D0,steady,29.2,51.1
8167800,08167800,,-98.1800106,29.85910758,1.4063488489221385,13.3,D1,falling,3.5,72.7
8167800,08167800,,-98.1800106,29.85910758,1.4063488489221385,13.3,D1,falling,3.5,71.2
8167800,08167800,,-98.1800106,29.85910758,1.4063488489221385,13.3,D1,falling,3.5,72.4
8062700,08062700,,-96.1024708,32.14765255,0.11699930508868273,43.3,None,falling,69.4,7180.0
8062700,08062700,,-96.1024708,32.14765255,0.11699930508868273,43.3,None,falling,69.4,6360.0
8062700,08062700,,-96.1024708,32.14765255,0.11699930508868273,43.3,None,falling,69.4,6780.0
8169000,08169000,,-98.1222083,29.70640833,3.6291169756021215,30.0,D0,steady,29.7,116.0
8169000,08169000,,-98.1222083,29.70640833,3.6291169756021215,30.0,D0,steady,29.7,94.8
8169000,08169000,,-98.1222083,29.70640833,3.6291169756021215,30.0,D0,steady,29.7,105.0
8168797,08168797,,-98.1548333,29.688,3.2990077860779383,26.7,D0,steady,29.5,0.18
8168797,08168797,,-98.1548333,29.688,3.2990077860779383,26.7,D0,steady,29.5,0.17
8168797,08168797,,-98.1548333,29.688,3.2990077860779383,26.7,D0,steady,29.5,0.17
8168500,08168500,,-98.1100083,29.7149465,1.0394265891324472,13.3,D1,falling,2.6,114.0
8168500,08168500,,-98.1100083,29.7149465,1.0394265891324472,13.3,D1,falling,2.6,105.0
8168500,08168500,,-98.1100083,29.7149465,1.0394265891324472,13.3,D1,falling,2.6,108.0
8030500,08030500,,-93.7437784,30.30381684,3981.4510465556677,93.3,W2,falling,271.4,15900.0
8030500,08030500,,-93.7437784,30.30381684,3981.4510465556677,93.3,W2,falling,271.4,15000.0
8030500,08030500,,-93.7437784,30.30381684,3981.4510465556677,93.3,W2,falling,271.4,15500.0
11454000,11454000,,-122.0819159,38.51518487,56.268071960067786,56.7,None,falling,109.9,637.0
8031000,08031000,,-93.9085058,30.18632045,140.47608496510134,93.3,W2,falling,300.0,451.0
8031000,08031000,,-93.9085058,30.18632045,140.47608496510134,93.3,W2,falling,300.0,333.0
8031000,08031000,,-93.9085058,30.18632045,140.47608496510134,93.3,W2,falling,300.0,396.0
8166250,08166250,,-99.11,29.98777778,13.899208415983997,10.0,D2,falling,26.0,17.7
8166250,08166250,,-99.11,29.98777778,13.899208415983997,10.0,D2,falling,26.0,16.0
8166250,08166250,,-99.11,29.98777778,13.899208415983997,10.0,D2,falling,26.0,16.8
8167000,08167000,,-98.8971667,29.96523889,10.50767540373467,16.7,D1,falling,27.0,19.0
8167000,08167000,,-98.8971667,29.96523889,10.50767540373467,16.7,D1,falling,27.0,14.1
8167000,08167000,,-98.8971667,29.96523889,10.50767540373467,16.7,D1,falling,27.0,17.0
8211500,08211500,,-97.625273,27.88307697,1316.6469050574326,80.0,W1,rising,184.6,14.0
8211500,08211500,,-97.625273,27.88307697,1316.6469050574326,80.0,W1,rising,184.6,0.0
8211500,08211500,,-97.625273,27.88307697,1316.6469050574326,80.0,W1,rising,184.6,2.58
8158970,08158970,,-97.732504,30.189378,17.699358023468957,46.7,None,falling,79.6,0.0
11517500,11517500,,-122.5955813,41.8229179,78.63014872736281,53.3,None,falling,104.1,52.5
11421000,11421000,,-121.5249647,39.1757251,982.2482715794578,43.3,None,falling,92.1,1220.0
11519500,11519500,,-123.015037,41.64069017,209.79670592623515,43.3,None,falling,94.2,72.3
11520500,11520500,,-123.2322733,41.8537379,180.2820477600036,3.3,D3,falling,53.3,1130.0
11523000,11523000,,-123.5345036,41.3034599,883.1189840499013,53.3,None,falling,103.7,2090.0
11517000,11517000,,-122.5380787,41.70903196,162.98892343845077,60.0,None,falling,140.6,64.9
8206600,08206600,,-98.5475174,28.46749279,27.14406941523082,36.7,None,steady,47.7,7.44
8206600,08206600,,-98.5475174,28.46749279,27.14406941523082,36.7,None,steady,47.7,1.34
8206600,08206600,,-98.5475174,28.46749279,27.14406941523082,36.7,None,steady,47.7,3.38
8211200,08211200,,-97.7758308,27.93779594,1313.1443758387045,80.0,W1,rising,184.3,94.9
8211200,08211200,,-97.7758308,27.93779594,1313.1443758387045,80.0,W1,rising,184.3,74.2
8211200,08211200,,-97.7758308,27.93779594,1313.1443758387045,80.0,W1,rising,184.3,84.1
11521500,11521500,,-123.3831113,41.83512325,35.127147575546665,36.7,None,falling,91.1,95.3
11516530,11516530,,-122.4441882,41.92791865,215.69235736482264,26.7,D0,steady,77.7,907.0
8206910,08206910,,-98.2416752,28.48610326,105.86656460200815,46.7,None,steady,79.2,33.1
8206910,08206910,,-98.2416752,28.48610326,105.86656460200815,46.7,None,steady,79.2,32.0
8206910,08206910,,-98.2416752,28.48610326,105.86656460200815,46.7,None,steady,79.2,32.7
7332622,07332622,,-95.9611111,33.74416667,3.571653690400059,20.0,D1,falling,48.3,4.67
7332622,07332622,,-95.9611111,33.74416667,3.571653690400059,20.0,D1,falling,48.3,3.05
7332622,07332622,,-95.9611111,33.74416667,3.571653690400059,20.0,D1,falling,48.3,4.02
3439000,03439000,,-82.8247222,35.1433333,92.5151302985774,23.3,D0,falling,65.2,101.0
3454500,03454500,,-82.821,35.88991667,903.0105273244205,6.7,D2,falling,66.8,882.0
3453500,03453500,,-82.6608333,35.78638889,792.0907653749574,10.0,D2,falling,66.1,845.0
3453000,03453000,,-82.6208333,35.7697222,92.74061943951595,10.0,D2,falling,72.7,38.1
3446000,03446000,,-82.595,35.39805556,58.24109450096759,10.0,D2,steady,56.9,59.4
3456500,03456500,,-82.8697222,35.46166667,32.02727452848374,6.7,D2,falling,52.3,29.4
344878100,0344878100,,-82.5969444,35.56138889,45.99747347365298,6.7,D2,falling,53.5,40.4
3443000,03443000,,-82.62388889,35.29916667,349.310714057329,13.3,D1,falling,63.0,408.0
3456991,03456991,,-82.8480556,35.52194444,77.03383579653958,3.3,D3,falling,55.3,84.9
3441000,03441000,,-82.7058333,35.27305556,38.66544095379807,10.0,D2,falling,52.6,46.4
3447687,03447687,,-82.5525,35.42916667,650.6331788208969,13.3,D1,falling,68.1,627.0
347927162,0347927162,,-81.9081222,36.21742778,1.1089195209341625,6.7,D2,falling,40.4,0.84
